STACK,128,2.000000,975038938
STACK,256,2.000000,987949707
STACK,512,2.000000,498717184
EXTERNAL,1,2.000000,1546265875
EXTERNAL,2,2.000000,1167167998
EXTERNAL,4,2.000000,750346662
EXTERNAL,8,2.008101,474071648
EXTERNAL,16,2.000000,253690740
EXTERNAL,32,2.000000,128861708
EXTERNAL,64,2.001722,96703170
EXTERNAL,128,2.009914,56336361
EXTERNAL,256,2.000000,30486078
EXTERNAL,512,2.000000,15106879
MALLOC,1,2.000000,2137135105
MALLOC,2,2.000000,2389318610
MALLOC,4,2.000000,2445294335
MALLOC,8,2.000000,2133459030
MALLOC,16,2.000000,1964988864
MALLOC,32,2.000000,2214504047
MALLOC,64,2.000000,2239180436
MALLOC,128,2.000000,2208573753
MALLOC,256,2.000000,2196111356
MALLOC,512,2.000000,2194151599
DYNAMIC,1,2.000000,2088067274
DYNAMIC,2,2.000000,2369483311
DYNAMIC,4,2.000000,2299216338
DYNAMIC,8,2.002947,2200282057
DYNAMIC,16,2.006326,2372527455
DYNAMIC,32,2.000000,2371314366
DYNAMIC,64,2.000000,1893154697
DYNAMIC,128,2.000000,2202424000
DYNAMIC,256,2.000000,2410859377
DYNAMIC,512,2.000000,1916796145
STACK,1,2.000000,2072479163
STACK,2,2.000000,2105573868
STACK,4,2.000000,2346568565
STACK,8,2.005099,2338275653
STACK,16,2.000000,2375215403
STACK,32,2.000000,1873765198
STACK,64,2.000000,2158009933
STACK,128,2.006571,1944151130
STACK,256,2.000000,2169621234
STACK,512,2.000000,2164504876
EXTERNAL,1,2.000000,1494315844
EXTERNAL,2,2.000000,1076303331
EXTERNAL,4,2.000000,803733148
EXTERNAL,8,2.008385,419410816
EXTERNAL,16,2.000000,239609783
EXTERNAL,32,2.002829,143261244
EXTERNAL,64,2.000000,96348997
EXTERNAL,128,2.000000,57904345
EXTERNAL,256,2.000000,30149681
EXTERNAL,512,2.002616,15864418
MALLOC,1,2.007916,2520431209
MALLOC,2,2.005911,2402307339
MALLOC,4,2.000000,2071470767
MALLOC,8,2.000000,1938445444
MALLOC,16,2.000000,2251614593
MALLOC,32,2.000571,2527336000
MALLOC,64,2.008918,2362596753
MALLOC,128,2.000000,2288118321
MALLOC,256,2.000000,2293577448
MALLOC,512,2.000000,2540522554
DYNAMIC,1,2.000000,2587681091
DYNAMIC,2,2.000000,2474917015
DYNAMIC,4,2.000000,2344486030
DYNAMIC,8,2.000000,2382465121
DYNAMIC,16,2.009177,2005491527
DYNAMIC,32,2.000000,2323452290
DYNAMIC,64,2.000000,2271225313
DYNAMIC,128,2.007721,2296973038
DYNAMIC,256,2.000000,2097736432
DYNAMIC,512,2.000000,2147725307
STACK,1,2.000000,1975759590
STACK,2,2.000000,1988854536
STACK,4,2.000000,1423549217
STACK,8,2.000000,2016371289
STACK,16,2.000000,2231531253
STACK,32,2.000000,2642606743
STACK,64,2.000000,2110424176
STACK,128,2.000000,2132983391
STACK,256,2.000000,2257824690
STACK,512,2.006826,2076517030
EXTERNAL,1,2.000000,761636350
EXTERNAL,2,2.002782,664347882
EXTERNAL,4,2.000000,444000012
EXTERNAL,8,2.000000,281412736
EXTERNAL,16,2.000000,193025793
EXTERNAL,32,2.000000,113044818
EXTERNAL,64,2.006517,85869008
EXTERNAL,128,2.003928,52013805
EXTERNAL,256,2.000000,30023370
EXTERNAL,512,2.000000,15324092
MALLOC,1,2.001730,1327348218
MALLOC,2,2.000000,1144051882
MALLOC,4,2.000799,1306586274
MALLOC,8,2.000000,957109178
MALLOC,16,2.000000,652556508
MALLOC,32,2.000668,1323730615
MALLOC,64,2.000000,1165477832
MALLOC,128,2.007813,1204436338
MALLOC,256,2.007924,969628789
MALLOC,512,2.000000,548684470
DYNAMIC,1,2.000000,1019472988
DYNAMIC,2,2.000000,616794285
DYNAMIC,4,2.000000,919167593
DYNAMIC,8,2.000000,1117594279
DYNAMIC,16,2.006420,1349757335
DYNAMIC,32,2.000000,746178688
DYNAMIC,64,2.006760,1292632286
DYNAMIC,128,2.000000,1113688576
DYNAMIC,256,2.000000,887052598
DYNAMIC,512,2.000000,1093695467
STACK,1,2.002603,1116361152
STACK,2,2.008915,1335929136
STACK,4,2.000000,1396344970
STACK,8,2.000000,1209191112
STACK,16,2.000000,1282116133
STACK,32,2.000000,1025381820
STACK,64,2.008524,1326803238
STACK,128,2.000000,1046913386
STACK,256,2.000000,1153412078
STACK,512,2.000000,971699792
EXTERNAL,1,2.000000,1473456898
EXTERNAL,2,2.006458,1263743054
EXTERNAL,4,2.000000,769691765
EXTERNAL,8,2.000000,447661827
EXTERNAL,16,2.001679,251989225
EXTERNAL,32,2.000000,139684215
EXTERNAL,64,2.007811,96876551
EXTERNAL,128,2.000000,56068522
EXTERNAL,256,2.000000,30324970
EXTERNAL,512,2.000000,15587928
MALLOC,1,2.005590,2320518766
MALLOC,2,2.000000,2092611226
MALLOC,4,2.002861,2363531168
MALLOC,8,2.000000,2096090724
MALLOC,16,2.000000,2198717595
MALLOC,32,2.005745,2142379700
MALLOC,64,2.000000,2224818446
MALLOC,128,2.000000,2416324562
MALLOC,256,2.000000,2138307835
MALLOC,512,2.000638,2460526979
DYNAMIC,1,2.007914,2071822449
DYNAMIC,2,2.000000,2279829021
DYNAMIC,4,2.000000,2359980847
DYNAMIC,8,2.000000,2366934458
DYNAMIC,16,2.007569,2273715036
DYNAMIC,32,2.000000,2470936784
DYNAMIC,64,2.009659,2294555851
DYNAMIC,128,2.000000,2333116882
DYNAMIC,256,2.007818,2224258870
DYNAMIC,512,2.000000,2081688402
STACK,1,2.000000,2077522895
STACK,2,2.000000,1944179891
STACK,4,2.000000,2518184066
STACK,8,2.000000,1765770318
STACK,16,2.007356,2511329441
STACK,32,2.000000,2258480572
STACK,64,2.000000,2033601275
STACK,128,2.000000,2383521375
STACK,256,2.000000,2189168333
STACK,512,2.000000,2373364744
EXTERNAL,1,2.007435,760365977
EXTERNAL,2,2.000000,696017583
EXTERNAL,4,2.000000,466187977
EXTERNAL,8,2.005713,276161104
EXTERNAL,16,2.000000,190864042
EXTERNAL,32,2.000000,129364822
EXTERNAL,64,2.000000,89019396
EXTERNAL,128,2.000000,56778980
EXTERNAL,256,2.000000,30401415
EXTERNAL,512,2.004419,15709912
MALLOC,1,2.000000,479961585
MALLOC,2,2.000000,1162830734
MALLOC,4,2.000000,1223207317
MALLOC,8,2.000000,869595149
MALLOC,16,2.000000,1338766885
MALLOC,32,2.000000,1096243370
MALLOC,64,2.000000,1455371595
MALLOC,128,2.000000,1625822269
MALLOC,256,2.000000,963412967
MALLOC,512,2.007936,1229300651
DYNAMIC,1,2.000000,1431605641
DYNAMIC,2,2.000000,1192469357
DYNAMIC,4,2.001647,905175499
DYNAMIC,8,2.000000,828564118
DYNAMIC,16,2.000000,728437063
DYNAMIC,32,2.000000,1464439184
DYNAMIC,64,2.000000,617066113
DYNAMIC,128,2.000000,462850911
DYNAMIC,256,2.000000,638703374
DYNAMIC,512,2.000000,798229895
STACK,1,2.000000,864454158
STACK,2,2.000000,1265760224
STACK,4,2.000000,889531101
STACK,8,2.000000,1133508020
STACK,16,2.000000,1258118426
STACK,32,2.000000,1002988556
STACK,64,2.000000,1465191090
STACK,128,2.000000,1173229308
STACK,256,2.000000,837555965
STACK,512,2.000000,1059360764
EXTERNAL,1,2.000000,1973026718
EXTERNAL,2,2.000000,1408254119
EXTERNAL,4,2.001959,870005364
EXTERNAL,8,2.000000,491841731
EXTERNAL,16,2.000000,266916184
EXTERNAL,32,2.000000,152596909
EXTERNAL,64,2.000000,103284226
EXTERNAL,128,2.000000,55994097
EXTERNAL,256,2.000000,28822924
EXTERNAL,512,2.000335,15282786
MALLOC,1,2.000000,2801430026
MALLOC,2,2.000000,2608072091
MALLOC,4,2.000000,2836392872
MALLOC,8,2.000000,2743003284
MALLOC,16,2.000000,2828508631
MALLOC,32,2.000000,2808415329
MALLOC,64,2.000000,2855486039
MALLOC,128,2.000000,2771251073
MALLOC,256,2.000000,2760111583
MALLOC,512,2.000000,2801360610
DYNAMIC,1,2.000000,2724705149
DYNAMIC,2,2.000954,2830876898
DYNAMIC,4,2.000000,2853438589
DYNAMIC,8,2.000000,2757758862
DYNAMIC,16,2.002754,2633850858
DYNAMIC,32,2.000000,2712670696
DYNAMIC,64,2.000000,2794239597
DYNAMIC,128,2.000000,2804256350
DYNAMIC,256,2.000000,2895801525
DYNAMIC,512,2.005536,2848182068
STACK,1,2.000000,2807038390
STACK,2,2.000000,2756689032
STACK,4,2.000408,2903514558
STACK,8,2.000000,2801243797
STACK,16,2.000000,2605740180
STACK,32,2.000000,2650994911
STACK,64,2.000000,2727336777
STACK,128,2.000000,2587281781
STACK,256,2.000000,2698107844
STACK,512,2.000000,2795953485
EXTERNAL,1,2.000000,1840644601
EXTERNAL,2,2.000000,1421747111
EXTERNAL,4,2.000000,856143214
EXTERNAL,8,2.000000,470235430
EXTERNAL,16,2.000000,250187943
EXTERNAL,32,2.001091,152512766
EXTERNAL,64,2.000000,93994889
EXTERNAL,128,2.000000,57390770
EXTERNAL,256,2.000000,29996971
EXTERNAL,512,2.006619,15683817
MALLOC,1,2.000000,2592076149
MALLOC,2,2.008804,2737805879
MALLOC,4,2.000000,2746934355
MALLOC,8,2.000000,2762236140
MALLOC,16,2.004693,2804337592
MALLOC,32,2.000000,2843260309
MALLOC,64,2.000000,2724033873
MALLOC,128,2.002728,2850195688
MALLOC,256,2.000000,2823497644
MALLOC,512,2.000000,2779019285
DYNAMIC,1,2.000000,2602510631
DYNAMIC,2,2.006579,2834139459
DYNAMIC,4,2.000000,2793123244
DYNAMIC,8,2.000000,2609410633
DYNAMIC,16,2.000000,2735028379
DYNAMIC,32,2.009606,2894088785
DYNAMIC,64,2.000000,2596388906
DYNAMIC,128,2.000000,2838709936
DYNAMIC,256,2.000000,2893118611
DYNAMIC,512,2.000000,2859237106
STACK,1,2.000000,2681520376
STACK,2,2.000000,2772443467
STACK,4,2.000000,2839018676
STACK,8,2.000000,2654774447
STACK,16,2.000000,2819559060
STACK,32,2.000000,2646257653
STACK,64,2.000000,2669119329
STACK,128,2.007789,2943226886
STACK,256,2.000000,2725319499
STACK,512,2.000000,2851809155
EXTERNAL,1,2.000000,835442086
EXTERNAL,2,2.000000,584109322
EXTERNAL,4,2.000000,419525152
EXTERNAL,8,2.005778,240518750
EXTERNAL,16,2.000000,177243247
EXTERNAL,32,2.005390,124383001
EXTERNAL,64,2.000000,85997203
EXTERNAL,128,2.000000,52731053
EXTERNAL,256,2.000000,30594104
EXTERNAL,512,2.009597,15977723
MALLOC,1,2.000000,973548865
MALLOC,2,2.000000,1290577448
MALLOC,4,2.005650,813590863
MALLOC,8,2.000000,1258925147
MALLOC,16,2.005820,1388828382
MALLOC,32,2.000000,1049819467
MALLOC,64,2.000000,815276493
MALLOC,128,2.000000,1037547030
MALLOC,256,2.000000,1284816564
MALLOC,512,2.000000,1125383863
DYNAMIC,1,2.000000,752201257
DYNAMIC,2,2.007332,986019903
DYNAMIC,4,2.000000,982925847
DYNAMIC,8,2.000000,546411069
DYNAMIC,16,2.000000,1502736149
DYNAMIC,32,2.000000,674581254
DYNAMIC,64,2.000000,843928096
DYNAMIC,128,2.000000,1233800687
DYNAMIC,256,2.000000,1217704601
DYNAMIC,512,2.000000,1085254880
STACK,1,2.006072,1122056361
STACK,2,2.000000,1220954219
STACK,4,2.000000,992082134
STACK,8,2.000000,1058119326
STACK,16,2.006589,1033600796
STACK,32,2.000000,1137947711
STACK,64,2.000000,943375638
STACK,128,2.000000,440736876
STACK,256,2.000000,698691435
STACK,512,2.000000,902629234
