STACK,16,2.000000,185327949
STACK,32,2.000000,125922454
STACK,64,2.000000,90654588
STACK,128,2.006257,55080676
STACK,256,2.009926,30693898
STACK,512,2.000000,15676350
EXTERNAL,1,2.000000,1119509516
EXTERNAL,2,2.000000,971145412
EXTERNAL,4,2.000900,798422691
EXTERNAL,8,2.000000,565034025
EXTERNAL,16,2.000000,318680352
EXTERNAL,32,2.000000,145213261
EXTERNAL,64,2.000000,97953985
EXTERNAL,128,2.000000,53503349
EXTERNAL,256,2.000000,29239480
EXTERNAL,512,2.000000,15192240
MALLOC,1,2.000000,202966205
MALLOC,2,2.000000,200701954
MALLOC,4,2.000000,205838959
MALLOC,8,2.000000,186863694
MALLOC,16,2.003420,148601558
MALLOC,32,2.000000,103581678
MALLOC,64,2.001804,74397554
MALLOC,128,2.009885,48344531
MALLOC,256,2.004895,22004623
MALLOC,512,2.003911,13441830
DYNAMIC,1,2.000000,730558913
DYNAMIC,2,2.000000,716081315
DYNAMIC,4,2.000000,580407547
DYNAMIC,8,2.002651,493523787
DYNAMIC,16,2.007912,324471388
DYNAMIC,32,2.000000,183546715
DYNAMIC,64,2.000000,93761338
DYNAMIC,128,2.000000,47657875
DYNAMIC,256,2.000000,21244729
DYNAMIC,512,2.000000,13237614
STACK,1,2.008419,831996958
STACK,2,2.000000,763821308
STACK,4,2.008820,646074759
STACK,8,2.000000,481511974
STACK,16,2.003791,321871352
STACK,32,2.000000,164529666
STACK,64,2.000000,92159027
STACK,128,2.000000,55108628
STACK,256,2.007654,30190263
STACK,512,2.000000,15563145
EXTERNAL,1,2.000000,578967361
EXTERNAL,2,2.000000,678392730
EXTERNAL,4,2.000000,443169404
EXTERNAL,8,2.001665,351904776
EXTERNAL,16,2.000000,217191695
EXTERNAL,32,2.000000,125395984
EXTERNAL,64,2.003518,90962150
EXTERNAL,128,2.000000,50582423
EXTERNAL,256,2.000000,29920184
EXTERNAL,512,2.000000,15531706
MALLOC,1,2.000576,154849182
MALLOC,2,2.000000,132505016
MALLOC,4,2.004824,138428304
MALLOC,8,2.000000,136668443
MALLOC,16,2.000000,112433652
MALLOC,32,2.000000,93328293
MALLOC,64,2.000000,70104014
MALLOC,128,2.000000,45859817
MALLOC,256,2.000000,21992180
MALLOC,512,2.000000,13114662
DYNAMIC,1,2.003183,370347227
DYNAMIC,2,2.000000,359563077
DYNAMIC,4,2.000000,336742633
DYNAMIC,8,2.000000,201010104
DYNAMIC,16,2.000000,164503228
DYNAMIC,32,2.006513,141285508
DYNAMIC,64,2.000000,89729262
DYNAMIC,128,2.000000,45119928
DYNAMIC,256,2.000000,21710622
DYNAMIC,512,2.007639,13278682
STACK,1,2.000000,505056422
STACK,2,2.000000,414567169
STACK,4,2.000000,335178955
STACK,8,2.000000,272005399
STACK,16,2.000000,181022649
STACK,32,2.000000,138427099
STACK,64,2.000295,85711273
STACK,128,2.000000,53248084
STACK,256,2.000000,29235880
STACK,512,2.000000,15563173
EXTERNAL,1,2.000000,1386912104
EXTERNAL,2,2.000000,1221275342
EXTERNAL,4,2.005334,955015138
EXTERNAL,8,2.000000,652206392
EXTERNAL,16,2.000000,388422342
EXTERNAL,32,2.000000,170653761
EXTERNAL,64,2.008592,105970370
EXTERNAL,128,2.000000,55435279
EXTERNAL,256,2.000000,28609699
EXTERNAL,512,2.000000,15434282
MALLOC,1,2.000000,229276541
MALLOC,2,2.000000,223538286
MALLOC,4,2.000000,217353733
MALLOC,8,2.001338,188243450
MALLOC,16,2.000000,160097200
MALLOC,32,2.000000,128616418
MALLOC,64,2.000000,75345198
MALLOC,128,2.000000,49160247
MALLOC,256,2.000000,21904169
MALLOC,512,2.000000,13271284
DYNAMIC,1,2.000000,848898667
DYNAMIC,2,2.006224,646761914
DYNAMIC,4,2.000000,573804666
DYNAMIC,8,2.000000,509349505
DYNAMIC,16,2.000000,338987458
DYNAMIC,32,2.007532,192535251
DYNAMIC,64,2.000000,100328595
DYNAMIC,128,2.000000,48427421
DYNAMIC,256,2.000000,22076388
DYNAMIC,512,2.000000,13532617
STACK,1,2.000000,911890368
STACK,2,2.000000,856184027
STACK,4,2.000334,725907604
STACK,8,2.000000,536894877
STACK,16,2.000000,358774420
STACK,32,2.000000,196965019
STACK,64,2.000000,101370691
STACK,128,2.000000,54206211
STACK,256,2.000000,29030125
STACK,512,2.000000,14830988
EXTERNAL,1,2.000000,574495656
EXTERNAL,2,2.000000,615728065
EXTERNAL,4,2.009806,486855119
EXTERNAL,8,2.000000,348342644
EXTERNAL,16,2.000000,149606348
EXTERNAL,32,2.000000,116653073
EXTERNAL,64,2.000000,89904937
EXTERNAL,128,2.000000,52981553
EXTERNAL,256,2.000373,29861072
EXTERNAL,512,2.000000,15755321
MALLOC,1,2.000000,166800285
MALLOC,2,2.000000,164950801
MALLOC,4,2.000000,139116878
MALLOC,8,2.000000,124530710
MALLOC,16,2.009394,118113092
MALLOC,32,2.000000,99619429
MALLOC,64,2.000000,66293023
MALLOC,128,2.000000,46439738
MALLOC,256,2.000000,22581356
MALLOC,512,2.000000,13593294
DYNAMIC,1,2.007426,500859361
DYNAMIC,2,2.000000,267208729
DYNAMIC,4,2.000000,339662920
DYNAMIC,8,2.002684,202415947
DYNAMIC,16,2.000000,183413912
DYNAMIC,32,2.000000,126451964
DYNAMIC,64,2.000000,87400752
DYNAMIC,128,2.000000,45438287
DYNAMIC,256,2.000000,22320565
DYNAMIC,512,2.000000,13445231
STACK,1,2.000000,347050429
STACK,2,2.002201,372615100
STACK,4,2.000000,307685012
STACK,8,2.000000,209065996
STACK,16,2.000000,183876109
STACK,32,2.000000,133637394
STACK,64,2.000000,87983573
STACK,128,2.007374,53270161
STACK,256,2.000000,29501260
STACK,512,2.000000,15572838
EXTERNAL,1,2.000000,540852293
EXTERNAL,2,2.000000,619483786
EXTERNAL,4,2.000000,287076861
EXTERNAL,8,2.000000,344597908
EXTERNAL,16,2.000000,207711559
EXTERNAL,32,2.000000,114830713
EXTERNAL,64,2.000000,82233954
EXTERNAL,128,2.000000,54039990
EXTERNAL,256,2.000000,30294513
EXTERNAL,512,2.000000,15604092
MALLOC,1,2.000000,176328087
MALLOC,2,2.000000,160676183
MALLOC,4,2.000000,142814041
MALLOC,8,2.000000,140333464
MALLOC,16,2.000000,125797651
MALLOC,32,2.000000,102542635
MALLOC,64,2.000000,64965363
MALLOC,128,2.000000,45784526
MALLOC,256,2.000000,22208232
MALLOC,512,2.000000,13367518
DYNAMIC,1,2.001657,426401895
DYNAMIC,2,2.000000,349534690
DYNAMIC,4,2.007842,310883128
DYNAMIC,8,2.000000,274499251
DYNAMIC,16,2.000000,204521752
DYNAMIC,32,2.000000,123107509
DYNAMIC,64,2.000000,82205163
DYNAMIC,128,2.000000,46020931
DYNAMIC,256,2.000000,21969549
DYNAMIC,512,2.000000,13116723
STACK,1,2.000000,232672958
STACK,2,2.000000,340725259
STACK,4,2.000000,355852857
STACK,8,2.000000,207527800
STACK,16,2.000000,193641461
STACK,32,2.000000,148862000
STACK,64,2.000116,86601173
STACK,128,2.000000,52416911
STACK,256,2.000000,29391814
STACK,512,2.000000,15517592
