EXTERNAL,1,2.000000,1658363077
EXTERNAL,2,2.000000,1449403081
EXTERNAL,4,2.000000,1103174959
EXTERNAL,8,2.000000,692079804
EXTERNAL,16,2.000000,415050595
EXTERNAL,32,2.000000,179450837
EXTERNAL,64,2.000000,110708898
EXTERNAL,128,2.000000,57636978
EXTERNAL,256,2.001847,29925832
EXTERNAL,512,2.014915,15411715
MALLOC,1,2.000000,2012941530
MALLOC,2,2.000000,2095665289
MALLOC,4,2.000000,2020495583
MALLOC,8,2.000000,2229929160
MALLOC,16,2.000000,2171700422
MALLOC,32,2.000000,2180594837
MALLOC,64,2.004333,2196333545
MALLOC,128,2.010924,2246648490
MALLOC,256,2.000000,2166683887
MALLOC,512,2.000000,2045470620
DYNAMIC,1,2.000000,2103090369
DYNAMIC,2,2.001604,2130176592
DYNAMIC,4,2.000000,2136120856
DYNAMIC,8,2.000000,2174547215
DYNAMIC,16,2.000000,2140418998
DYNAMIC,32,2.000000,2008624500
DYNAMIC,64,2.000000,2016055080
DYNAMIC,128,2.000000,2179162251
DYNAMIC,256,2.000000,2166633389
DYNAMIC,512,2.000000,2187258214
STACK,1,2.000000,2030712485
STACK,2,2.000000,2156251252
STACK,4,2.000000,2125591060
STACK,8,2.000000,2143027676
STACK,16,2.000000,2082449224
STACK,32,2.006599,2123611968
STACK,64,2.000000,2168875693
STACK,128,2.000000,2163873167
STACK,256,2.000000,2205761126
STACK,512,2.000000,2228940146
EXTERNAL,1,2.000000,1085568719
EXTERNAL,2,2.000000,814213866
EXTERNAL,4,2.000000,338597444
EXTERNAL,8,2.000000,411616057
EXTERNAL,16,2.000000,237344779
EXTERNAL,32,2.000000,146080209
EXTERNAL,64,2.007924,97190670
EXTERNAL,128,2.000000,55469354
EXTERNAL,256,2.000000,30478119
EXTERNAL,512,2.001666,16054312
MALLOC,1,2.000000,935237039
MALLOC,2,2.000000,1101641196
MALLOC,4,2.000000,937661617
MALLOC,8,2.000000,1212730034
MALLOC,16,2.001514,732847990
MALLOC,32,2.001559,958459469
MALLOC,64,2.004285,973575786
MALLOC,128,2.005912,791606159
MALLOC,256,2.000000,679976803
MALLOC,512,2.000000,915157726
DYNAMIC,1,2.004685,1108560846
DYNAMIC,2,2.000000,962864851
DYNAMIC,4,2.000000,991358092
DYNAMIC,8,2.000000,1047299233
DYNAMIC,16,2.000000,597052270
DYNAMIC,32,2.000000,752930231
DYNAMIC,64,2.000000,920350996
DYNAMIC,128,2.000000,1019394553
DYNAMIC,256,2.000000,692465950
DYNAMIC,512,2.000000,936831902
STACK,1,2.000000,1021759292
STACK,2,2.000000,1068430216
STACK,4,2.000000,646071362
STACK,8,2.000000,841335705
STACK,16,2.002626,1076261192
STACK,32,2.000000,1025156766
STACK,64,2.007753,1235003695
STACK,128,2.000000,893272141
STACK,256,2.000000,716196112
STACK,512,2.000000,616035861
EXTERNAL,1,2.000000,657667293
EXTERNAL,2,2.000000,374333120
EXTERNAL,4,2.000000,437179503
EXTERNAL,8,2.000000,313642029
EXTERNAL,16,2.008039,219987481
EXTERNAL,32,2.003903,139796601
EXTERNAL,64,2.000096,93508226
EXTERNAL,128,2.003729,54339573
