DYNAMIC,2,0.000579s
DYNAMIC,4,0.000855s
DYNAMIC,8,0.002500s
DYNAMIC,16,0.005777s
DYNAMIC,32,0.016096s
DYNAMIC,64,0.045633s
DYNAMIC,128,0.085005s
DYNAMIC,256,0.248048s
DYNAMIC,512,0.734573s
STACK,1,0.000411s
STACK,2,0.000545s
STACK,4,0.001152s
STACK,8,0.003467s
STACK,16,0.008069s
STACK,32,0.021237s
STACK,64,0.052700s
STACK,128,0.115927s
STACK,256,0.259449s
STACK,512,0.709490s
EXTERNAL,1,0.000158s
EXTERNAL,2,0.000243s
EXTERNAL,4,0.000445s
EXTERNAL,8,0.002302s
EXTERNAL,16,0.005950s
EXTERNAL,32,0.016291s
EXTERNAL,64,0.035325s
EXTERNAL,128,0.099565s
EXTERNAL,256,0.211178s
EXTERNAL,512,0.692370s
MALLOC,1,0.000413s
MALLOC,2,0.000507s
MALLOC,4,0.000688s
MALLOC,8,0.002301s
MALLOC,16,0.006148s
MALLOC,32,0.015649s
MALLOC,64,0.033865s
MALLOC,128,0.075745s
MALLOC,256,0.215059s
MALLOC,512,0.698197s
DYNAMIC,1,0.000626s
DYNAMIC,2,0.000564s
DYNAMIC,4,0.000646s
DYNAMIC,8,0.002211s
DYNAMIC,16,0.006032s
DYNAMIC,32,0.015574s
DYNAMIC,64,0.033608s
DYNAMIC,128,0.079612s
DYNAMIC,256,0.219852s
DYNAMIC,512,0.673519s
STACK,1,0.000229s
STACK,2,0.000334s
STACK,4,0.000523s
STACK,8,0.002387s
STACK,16,0.006809s
STACK,32,0.016745s
STACK,64,0.036629s
STACK,128,0.081142s
STACK,256,0.222238s
STACK,512,0.664399s
EXTERNAL,1,0.000152s
EXTERNAL,2,0.000219s
EXTERNAL,4,0.000571s
EXTERNAL,8,0.002272s
EXTERNAL,16,0.005841s
EXTERNAL,32,0.014527s
EXTERNAL,64,0.035772s
EXTERNAL,128,0.084034s
EXTERNAL,256,0.248623s
EXTERNAL,512,0.695998s
MALLOC,1,0.000597s
MALLOC,2,0.000649s
MALLOC,4,0.000959s
MALLOC,8,0.002284s
MALLOC,16,0.006539s
MALLOC,32,0.015459s
MALLOC,64,0.036530s
MALLOC,128,0.091456s
MALLOC,256,0.261888s
MALLOC,512,0.656733s
DYNAMIC,1,0.000599s
DYNAMIC,2,0.000550s
DYNAMIC,4,0.000819s
DYNAMIC,8,0.002209s
DYNAMIC,16,0.006314s
DYNAMIC,32,0.015048s
DYNAMIC,64,0.033380s
DYNAMIC,128,0.078055s
DYNAMIC,256,0.218246s
DYNAMIC,512,0.690737s
STACK,1,0.000263s
STACK,2,0.000361s
STACK,4,0.000619s
STACK,8,0.002039s
STACK,16,0.006062s
STACK,32,0.014410s
STACK,64,0.036216s
STACK,128,0.084095s
STACK,256,0.229753s
STACK,512,0.693402s
EXTERNAL,1,0.000153s
EXTERNAL,2,0.000243s
EXTERNAL,4,0.000626s
EXTERNAL,8,0.001821s
EXTERNAL,16,0.004983s
EXTERNAL,32,0.014787s
EXTERNAL,64,0.033932s
EXTERNAL,128,0.073427s
EXTERNAL,256,0.204456s
EXTERNAL,512,0.652877s
MALLOC,1,0.000717s
MALLOC,2,0.000877s
MALLOC,4,0.001360s
MALLOC,8,0.003558s
MALLOC,16,0.007032s
MALLOC,32,0.018434s
MALLOC,64,0.043018s
MALLOC,128,0.083841s
MALLOC,256,0.221107s
MALLOC,512,0.666556s
DYNAMIC,1,0.000763s
DYNAMIC,2,0.000522s
DYNAMIC,4,0.000804s
DYNAMIC,8,0.002116s
DYNAMIC,16,0.005345s
DYNAMIC,32,0.014402s
DYNAMIC,64,0.032660s
DYNAMIC,128,0.072548s
DYNAMIC,256,0.203757s
DYNAMIC,512,0.623515s
STACK,1,0.000222s
STACK,2,0.000311s
STACK,4,0.000671s
STACK,8,0.001780s
STACK,16,0.004864s
STACK,32,0.013719s
STACK,64,0.032875s
STACK,128,0.072877s
STACK,256,0.204389s
STACK,512,0.620578s
EXTERNAL,1,0.000201s
EXTERNAL,2,0.000218s
EXTERNAL,4,0.000428s
EXTERNAL,8,0.002308s
EXTERNAL,16,0.004873s
EXTERNAL,32,0.013322s
EXTERNAL,64,0.031980s
EXTERNAL,128,0.074440s
EXTERNAL,256,0.213928s
EXTERNAL,512,0.770673s
MALLOC,1,0.000823s
MALLOC,2,0.001002s
MALLOC,4,0.001349s
MALLOC,8,0.004386s
MALLOC,16,0.008750s
MALLOC,32,0.016336s
MALLOC,64,0.042327s
MALLOC,128,0.080746s
MALLOC,256,0.217599s
MALLOC,512,0.651211s
DYNAMIC,1,0.000621s
DYNAMIC,2,0.000555s
DYNAMIC,4,0.000647s
DYNAMIC,8,0.002394s
DYNAMIC,16,0.005186s
DYNAMIC,32,0.012719s
DYNAMIC,64,0.032013s
DYNAMIC,128,0.077054s
DYNAMIC,256,0.213240s
DYNAMIC,512,0.653813s
STACK,1,0.000354s
STACK,2,0.000300s
STACK,4,0.000476s
STACK,8,0.002457s
STACK,16,0.005563s
STACK,32,0.014314s
STACK,64,0.037546s
STACK,128,0.087839s
STACK,256,0.231667s
STACK,512,0.673058s
EXTERNAL,1,0.000153s
EXTERNAL,2,0.000232s
EXTERNAL,4,0.000538s
EXTERNAL,8,0.002178s
EXTERNAL,16,0.004962s
EXTERNAL,32,0.014356s
EXTERNAL,64,0.033753s
EXTERNAL,128,0.074038s
EXTERNAL,256,0.218211s
EXTERNAL,512,0.652076s
MALLOC,1,0.000405s
MALLOC,2,0.000475s
MALLOC,4,0.000714s
MALLOC,8,0.002388s
MALLOC,16,0.005130s
MALLOC,32,0.014070s
MALLOC,64,0.035765s
MALLOC,128,0.074707s
MALLOC,256,0.232708s
MALLOC,512,0.654539s
DYNAMIC,1,0.000602s
DYNAMIC,2,0.000495s
DYNAMIC,4,0.000753s
DYNAMIC,8,0.002303s
DYNAMIC,16,0.005034s
DYNAMIC,32,0.014210s
DYNAMIC,64,0.033463s
DYNAMIC,128,0.074918s
DYNAMIC,256,0.216902s
DYNAMIC,512,0.656157s
STACK,1,0.000215s
STACK,2,0.000289s
STACK,4,0.000535s
STACK,8,0.002175s
STACK,16,0.004927s
STACK,32,0.014317s
STACK,64,0.034340s
STACK,128,0.074584s
STACK,256,0.234985s
STACK,512,0.692124s
